scenario,algo,seed,step,elapsed_ms
sample,tetris,633816299,45,1.847
sample,tetris,633816299,46,1.5169
sample,tetris,633816299,47,1.7227
sample,tetris,633816299,48,1.8309
sample,tetris,633816299,49,3.037
sample,tetris,633816299,50,1.4075
sample,tetris,633816299,51,1.1909
sample,tetris,633816299,52,0.9622
sample,tetris,633816299,53,2.5662
sample,tetris,633816299,54,1.7513
sample,tetris,633816299,55,1.5192
sample,tetris,633816299,56,1.3181
sample,tetris,633816299,57,1.404
sample,tetris,633816299,58,1.1404
sample,tetris,633816299,59,1.1636
sample,tetris,633816299,60,1.7993
2ec_low_on,tetris,633816299,1,1.8531
2ec_low_on,tetris,633816299,2,0.8733
2ec_low_on,tetris,633816299,3,1.0111
2ec_low_on,tetris,633816299,4,0.8805
2ec_low_on,tetris,633816299,5,0.9514
2ec_low_on,tetris,633816299,6,0.9197
2ec_low_on,tetris,633816299,7,1.2205
2ec_low_on,tetris,633816299,8,1.0162
2ec_low_on,tetris,633816299,9,2.1565
2ec_low_on,tetris,633816299,10,1.1786
2ec_low_off,tetris,633816299,1,1.4134
2ec_low_off,tetris,633816299,2,0.8847
2ec_low_off,tetris,633816299,3,1.1279
2ec_low_off,tetris,633816299,4,1.1961
2ec_low_off,tetris,633816299,5,1.6511
2ec_low_off,tetris,633816299,6,1.3075
2ec_low_off,tetris,633816299,7,1.035
2ec_low_off,tetris,633816299,8,0.9854
2ec_high_on,tetris,633816299,1,4.8117
2ec_high_on,tetris,633816299,2,3.1066
2ec_high_on,tetris,633816299,3,2.4108
2ec_high_on,tetris,633816299,4,1.0997
2ec_high_on,tetris,633816299,5,3.1257
2ec_high_on,tetris,633816299,6,2.4781
2ec_high_off,tetris,633816299,1,1.797
2ec_high_off,tetris,633816299,2,1.0051
2ec_high_off,tetris,633816299,3,2.8143
2ec_high_off,tetris,633816299,4,3.0473
2ec_high_off,tetris,633816299,5,1.5744
2ec_high_off,tetris,633816299,6,1.4644
2ec_high_off,tetris,633816299,7,1.3454
2ec_high_off,tetris,633816299,8,1.5531
sample,tetris,1410143363,1,1.2617
sample,tetris,1410143363,2,0.8142
sample,tetris,1410143363,3,1.1066
sample,tetris,1410143363,4,5.2832
sample,tetris,1410143363,5,1.2024
sample,tetris,1410143363,6,0.9991
sample,tetris,1410143363,7,0.9645
sample,tetris,1410143363,8,2.5162
sample,tetris,1410143363,9,1.9805
sample,tetris,1410143363,10,2.927
sample,tetris,1410143363,11,1.3062
sample,tetris,1410143363,12,0.9934
sample,tetris,1410143363,13,1.0262
sample,tetris,1410143363,14,0.9233
sample,tetris,1410143363,15,1.1767
sample,tetris,1410143363,16,0.8194
sample,tetris,1410143363,17,0.9052
sample,tetris,1410143363,18,1.0189
sample,tetris,1410143363,19,1.343
sample,tetris,1410143363,20,0.943
sample,tetris,1410143363,21,0.9894
sample,tetris,1410143363,22,0.7812
sample,tetris,1410143363,23,0.8793
sample,tetris,1410143363,24,0.7748
sample,tetris,1410143363,25,0.8873
sample,tetris,1410143363,26,0.7697
sample,tetris,1410143363,27,0.9008
sample,tetris,1410143363,28,0.8351
sample,tetris,1410143363,29,1.9706
sample,tetris,1410143363,30,1.3248
sample,tetris,1410143363,31,1.1748
sample,tetris,1410143363,32,1.8223
sample,tetris,1410143363,33,1.7316
sample,tetris,1410143363,34,1.1986
sample,tetris,1410143363,35,1.6163
sample,tetris,1410143363,36,1.4428
sample,tetris,1410143363,37,2.5766
sample,tetris,1410143363,38,1.3997
sample,tetris,1410143363,39,1.3289
sample,tetris,1410143363,40,1.1073
sample,tetris,1410143363,41,1.1023
sample,tetris,1410143363,42,1.0102
sample,tetris,1410143363,43,1.5631
sample,tetris,1410143363,44,1.243
sample,tetris,1410143363,45,1.1871
sample,tetris,1410143363,46,0.9929
sample,tetris,1410143363,47,1.0868
sample,tetris,1410143363,48,0.9531
sample,tetris,1410143363,49,1.1889
sample,tetris,1410143363,50,1.084
sample,tetris,1410143363,51,1.474
sample,tetris,1410143363,52,1.2758
sample,tetris,1410143363,53,1.2844
sample,tetris,1410143363,54,1.0347
sample,tetris,1410143363,55,1.1046
sample,tetris,1410143363,56,1.0071
sample,tetris,1410143363,57,1.0887
sample,tetris,1410143363,58,1.0039
sample,tetris,1410143363,59,1.2749
sample,tetris,1410143363,60,1.8286
2ec_low_on,tetris,1410143363,1,2.8505
2ec_low_on,tetris,1410143363,2,2.4377
2ec_low_on,tetris,1410143363,3,2.3961
2ec_low_on,tetris,1410143363,4,2.2335
2ec_low_on,tetris,1410143363,5,5.1884
2ec_low_on,tetris,1410143363,6,2.8314
2ec_low_on,tetris,1410143363,7,1.7658
2ec_low_on,tetris,1410143363,8,1.6353
2ec_low_on,tetris,1410143363,9,5.0301
2ec_low_on,tetris,1410143363,10,3.2009
2ec_low_on,tetris,1410143363,11,2.6333
2ec_low_on,tetris,1410143363,12,1.8832
2ec_low_off,tetris,1410143363,1,2.2175
2ec_low_off,tetris,1410143363,2,1.6099
2ec_low_off,tetris,1410143363,3,1.9562
2ec_low_off,tetris,1410143363,4,1.6464
2ec_low_off,tetris,1410143363,5,1.6625
2ec_low_off,tetris,1410143363,6,1.5834
2ec_low_off,tetris,1410143363,7,2.0347
2ec_low_off,tetris,1410143363,8,3.0964
2ec_low_off,tetris,1410143363,9,2.1075
2ec_low_off,tetris,1410143363,10,2.2843
2ec_high_on,tetris,1410143363,1,2.6078
2ec_high_on,tetris,1410143363,2,1.4673
2ec_high_on,tetris,1410143363,3,1.75
2ec_high_on,tetris,1410143363,4,2.5233
2ec_high_on,tetris,1410143363,5,1.6233
2ec_high_on,tetris,1410143363,6,1.3886
2ec_high_on,tetris,1410143363,7,1.3317
2ec_high_on,tetris,1410143363,8,1.2853
2ec_high_off,tetris,1410143363,1,2.7161
2ec_high_off,tetris,1410143363,2,1.3869
2ec_high_off,tetris,1410143363,3,1.4021
2ec_high_off,tetris,1410143363,4,1.5674
2ec_high_off,tetris,1410143363,5,5.217
2ec_high_off,tetris,1410143363,6,1.8192
2ec_high_off,tetris,1410143363,7,1.8452
2ec_high_off,tetris,1410143363,8,1.6828
sample,tetris,1282538739,1,1.2831
sample,tetris,1282538739,2,0.8461
sample,tetris,1282538739,3,1.0969
sample,tetris,1282538739,4,0.9056
sample,tetris,1282538739,5,1.022
sample,tetris,1282538739,6,0.8889
sample,tetris,1282538739,7,1.979
sample,tetris,1282538739,8,1.6641
sample,tetris,1282538739,9,1.2141
sample,tetris,1282538739,10,0.9127
sample,tetris,1282538739,11,0.9934
sample,tetris,1282538739,12,0.8542
sample,tetris,1282538739,13,0.998
sample,tetris,1282538739,14,0.8654
sample,tetris,1282538739,15,1.0147
sample,tetris,1282538739,16,0.8729
sample,tetris,1282538739,17,1.5029
sample,tetris,1282538739,18,1.1096
sample,tetris,1282538739,19,1.0771
sample,tetris,1282538739,20,0.9034
sample,tetris,1282538739,21,0.9936
sample,tetris,1282538739,22,1.6461
sample,tetris,1282538739,23,1.3766
sample,tetris,1282538739,24,1.0495
sample,tetris,1282538739,25,1.1997
sample,tetris,1282538739,26,3.2001
sample,tetris,1282538739,27,2.7018
sample,tetris,1282538739,28,1.1653
sample,tetris,1282538739,29,1.0537
sample,tetris,1282538739,30,0.8718
sample,tetris,1282538739,31,0.9986
sample,tetris,1282538739,32,1.9147
sample,tetris,1282538739,33,1.4326
sample,tetris,1282538739,34,0.9511
sample,tetris,1282538739,35,1.1074
sample,tetris,1282538739,36,0.9002
sample,tetris,1282538739,37,1.0209
sample,tetris,1282538739,38,0.8954
sample,tetris,1282538739,39,1.0247
sample,tetris,1282538739,40,1.0403
sample,tetris,1282538739,41,1.2499
sample,tetris,1282538739,42,1.0632
sample,tetris,1282538739,43,1.0656
sample,tetris,1282538739,44,0.9003
sample,tetris,1282538739,45,1.0303
sample,tetris,1282538739,46,0.9276
sample,tetris,1282538739,47,1.0165
sample,tetris,1282538739,48,0.8958
sample,tetris,1282538739,49,1.066
sample,tetris,1282538739,50,1.0087
sample,tetris,1282538739,51,1.1579
sample,tetris,1282538739,52,1.0135
sample,tetris,1282538739,53,1.0756
sample,tetris,1282538739,54,0.9211
sample,tetris,1282538739,55,1.0248
sample,tetris,1282538739,56,1.382
sample,tetris,1282538739,57,1.2177
sample,tetris,1282538739,58,1.1154
sample,tetris,1282538739,59,1.3595
sample,tetris,1282538739,60,1.2971
2ec_low_on,tetris,1282538739,1,1.7002
2ec_low_on,tetris,1282538739,2,1.0414
2ec_low_on,tetris,1282538739,3,2.3526
2ec_low_on,tetris,1282538739,4,1.484
2ec_low_on,tetris,1282538739,5,1.2405
2ec_low_on,tetris,1282538739,6,1.1132
2ec_low_on,tetris,1282538739,7,1.4216
2ec_low_on,tetris,1282538739,8,1.2262
2ec_low_on,tetris,1282538739,9,1.2111
2ec_low_on,tetris,1282538739,10,1.4869
2ec_low_off,tetris,1282538739,1,6.3439
2ec_low_off,tetris,1282538739,2,3.8556
2ec_low_off,tetris,1282538739,3,7.6705
2ec_low_off,tetris,1282538739,4,1.9456
2ec_low_off,tetris,1282538739,5,2.108
2ec_low_off,tetris,1282538739,6,5.3155
2ec_low_off,tetris,1282538739,7,2.9378
2ec_low_off,tetris,1282538739,8,2.5331
2ec_high_on,tetris,1282538739,1,4.5131
2ec_high_on,tetris,1282538739,2,2.4301
2ec_high_on,tetris,1282538739,3,3.2765
2ec_high_on,tetris,1282538739,4,2.0647
2ec_high_on,tetris,1282538739,5,2.0965
2ec_high_on,tetris,1282538739,6,2.4562
2ec_high_on,tetris,1282538739,7,2.2764
2ec_high_on,tetris,1282538739,8,3.0351
2ec_high_off,tetris,1282538739,1,3.5784
2ec_high_off,tetris,1282538739,2,1.765
2ec_high_off,tetris,1282538739,3,3.5122
2ec_high_off,tetris,1282538739,4,3.9049
2ec_high_off,tetris,1282538739,5,3.3819
2ec_high_off,tetris,1282538739,6,2.7835
sample,tetris,1029384756,1,1.657
sample,tetris,1029384756,2,1.4002
sample,tetris,1029384756,3,7.4378
sample,tetris,1029384756,4,3.1017
sample,tetris,1029384756,5,3.8203
sample,tetris,1029384756,6,2.5101
sample,tetris,1029384756,7,3.289
sample,tetris,1029384756,8,2.9816
sample,tetris,1029384756,9,3.0017
sample,tetris,1029384756,10,1.9541
sample,tetris,1029384756,11,3.0728
sample,tetris,1029384756,12,3.0746
sample,tetris,1029384756,13,2.5463
sample,tetris,1029384756,14,2.887
sample,tetris,1029384756,15,4.5699
sample,tetris,1029384756,16,3.3729
sample,tetris,1029384756,17,3.5625
sample,tetris,1029384756,18,4.8457
sample,tetris,1029384756,19,1.7909
sample,tetris,1029384756,20,1.6653
sample,tetris,1029384756,21,1.661
sample,tetris,1029384756,22,1.4816
sample,tetris,1029384756,23,2.6169
sample,tetris,1029384756,24,1.8526
sample,tetris,1029384756,25,1.7184
sample,tetris,1029384756,26,1.7048
sample,tetris,1029384756,27,2.4485
sample,tetris,1029384756,28,3.8261
sample,tetris,1029384756,29,1.7831
sample,tetris,1029384756,30,1.4321
sample,tetris,1029384756,31,2.0212
sample,tetris,1029384756,32,1.6024
sample,tetris,1029384756,33,2.8806
sample,tetris,1029384756,34,3.1917
sample,tetris,1029384756,35,3.5527
sample,tetris,1029384756,36,2.2025
sample,tetris,1029384756,37,2.5108
sample,tetris,1029384756,38,2.0409
sample,tetris,1029384756,39,2.4066
sample,tetris,1029384756,40,1.5631
sample,tetris,1029384756,41,2.5559
sample,tetris,1029384756,42,1.8302
sample,tetris,1029384756,43,1.8846
sample,tetris,1029384756,44,1.4058
sample,tetris,1029384756,45,1.4167
sample,tetris,1029384756,46,2.158
sample,tetris,1029384756,47,2.5344
sample,tetris,1029384756,48,2.1508
sample,tetris,1029384756,49,2.4665
sample,tetris,1029384756,50,1.5675
sample,tetris,1029384756,51,1.6186
sample,tetris,1029384756,52,1.3518
sample,tetris,1029384756,53,2.7911
sample,tetris,1029384756,54,1.6549
sample,tetris,1029384756,55,1.4925
sample,tetris,1029384756,56,1.2589
sample,tetris,1029384756,57,1.6341
sample,tetris,1029384756,58,1.874
sample,tetris,1029384756,59,1.926
sample,tetris,1029384756,60,1.6397
2ec_low_on,tetris,1029384756,1,3.2378
2ec_low_on,tetris,1029384756,2,2.9524
2ec_low_on,tetris,1029384756,3,2.1115
2ec_low_on,tetris,1029384756,4,2.4365
2ec_low_on,tetris,1029384756,5,2.9514
2ec_low_on,tetris,1029384756,6,3.3223
2ec_low_on,tetris,1029384756,7,3.3337
2ec_low_on,tetris,1029384756,8,2.9928
2ec_low_off,tetris,1029384756,1,4.261
2ec_low_off,tetris,1029384756,2,3.7683
2ec_low_off,tetris,1029384756,3,2.8769
2ec_low_off,tetris,1029384756,4,3.8778
2ec_low_off,tetris,1029384756,5,3.4809
2ec_low_off,tetris,1029384756,6,3.7433
2ec_low_off,tetris,1029384756,7,2.3243
2ec_low_off,tetris,1029384756,8,1.9408
2ec_low_off,tetris,1029384756,9,2.8726
2ec_low_off,tetris,1029384756,10,2.9159
2ec_high_on,tetris,1029384756,1,2.3331
2ec_high_on,tetris,1029384756,2,1.8118
2ec_high_on,tetris,1029384756,3,1.8152
2ec_high_on,tetris,1029384756,4,1.392
2ec_high_on,tetris,1029384756,5,1.7451
2ec_high_on,tetris,1029384756,6,1.6152
2ec_high_on,tetris,1029384756,7,1.925
2ec_high_on,tetris,1029384756,8,1.8788
2ec_high_off,tetris,1029384756,1,2.5564
2ec_high_off,tetris,1029384756,2,1.6099
2ec_high_off,tetris,1029384756,3,2.0685
2ec_high_off,tetris,1029384756,4,2.8193
2ec_high_off,tetris,1029384756,5,3.1942
2ec_high_off,tetris,1029384756,6,1.9497
sample,tetris,564738291,1,2.3698
sample,tetris,564738291,2,1.9935
sample,tetris,564738291,3,2.439
sample,tetris,564738291,4,2.8075
sample,tetris,564738291,5,2.8732
sample,tetris,564738291,6,2.6351
sample,tetris,564738291,7,3.0849
sample,tetris,564738291,8,2.3858
sample,tetris,564738291,9,1.7047
sample,tetris,564738291,10,1.3745
sample,tetris,564738291,11,1.4302
sample,tetris,564738291,12,1.2449
sample,tetris,564738291,13,3.2578
sample,tetris,564738291,14,1.9252
sample,tetris,564738291,15,1.5217
sample,tetris,564738291,16,1.3921
sample,tetris,564738291,17,1.4621
sample,tetris,564738291,18,1.2507
sample,tetris,564738291,19,1.8309
sample,tetris,564738291,20,1.7804
sample,tetris,564738291,21,2.0206
sample,tetris,564738291,22,1.5298
sample,tetris,564738291,23,1.483
sample,tetris,564738291,24,1.5649
sample,tetris,564738291,25,1.822
sample,tetris,564738291,26,3.3018
sample,tetris,564738291,27,3.689
sample,tetris,564738291,28,2.7152
sample,tetris,564738291,29,3.5512
sample,tetris,564738291,30,7.237
sample,tetris,564738291,31,2.8958
sample,tetris,564738291,32,2.3876
sample,tetris,564738291,33,5.6439
sample,tetris,564738291,34,3.7847
sample,tetris,564738291,35,4.9605
sample,tetris,564738291,36,4.0081
sample,tetris,564738291,37,3.1621
sample,tetris,564738291,38,2.8449
sample,tetris,564738291,39,6.1325
sample,tetris,564738291,40,2.8284
sample,tetris,564738291,41,2.248
sample,tetris,564738291,42,4.7626
sample,tetris,564738291,43,2.9692
sample,tetris,564738291,44,2.4273
sample,tetris,564738291,45,3.0275
sample,tetris,564738291,46,2.4911
sample,tetris,564738291,47,2.5743
sample,tetris,564738291,48,2.3791
sample,tetris,564738291,49,3.3106
sample,tetris,564738291,50,1.797
sample,tetris,564738291,51,1.6946
sample,tetris,564738291,52,1.3984
sample,tetris,564738291,53,2.5964
sample,tetris,564738291,54,4.2206
sample,tetris,564738291,55,4.7001
sample,tetris,564738291,56,5.67
sample,tetris,564738291,57,3.3498
sample,tetris,564738291,58,2.4415
sample,tetris,564738291,59,4.319
sample,tetris,564738291,60,2.0141
2ec_low_on,tetris,564738291,1,3.2774
2ec_low_on,tetris,564738291,2,1.6666
2ec_low_on,tetris,564738291,3,91.5144
2ec_low_on,tetris,564738291,4,1.8148
2ec_low_on,tetris,564738291,5,3.7884
2ec_low_on,tetris,564738291,6,3.0725
2ec_low_on,tetris,564738291,7,4.4784
2ec_low_on,tetris,564738291,8,2.5232
2ec_low_on,tetris,564738291,9,2.0427
2ec_low_on,tetris,564738291,10,1.7455
2ec_low_off,tetris,564738291,1,3.4284
2ec_low_off,tetris,564738291,2,4.2799
2ec_low_off,tetris,564738291,3,2.4793
2ec_low_off,tetris,564738291,4,3.0147
2ec_low_off,tetris,564738291,5,4.0245
2ec_low_off,tetris,564738291,6,3.8479
2ec_low_off,tetris,564738291,7,2.9938
2ec_low_off,tetris,564738291,8,3.2703
2ec_low_off,tetris,564738291,9,3.0974
2ec_low_off,tetris,564738291,10,2.083
2ec_high_on,tetris,564738291,1,3.2359
2ec_high_on,tetris,564738291,2,1.8725
2ec_high_on,tetris,564738291,3,1.8186
2ec_high_on,tetris,564738291,4,2.3668
2ec_high_on,tetris,564738291,5,2.6296
2ec_high_on,tetris,564738291,6,1.9863
2ec_high_off,tetris,564738291,1,2.4854
2ec_high_off,tetris,564738291,2,1.4865
2ec_high_off,tetris,564738291,3,1.9376
2ec_high_off,tetris,564738291,4,4.0257
2ec_high_off,tetris,564738291,5,3.0193
2ec_high_off,tetris,564738291,6,2.7466
2ec_high_off,tetris,564738291,7,2.1982
2ec_high_off,tetris,564738291,8,2.5217
sample,tetris,918273645,1,2.1332
sample,tetris,918273645,2,1.9873
sample,tetris,918273645,3,3.5694
sample,tetris,918273645,4,1.8714
sample,tetris,918273645,5,3.0738
sample,tetris,918273645,6,3.4098
sample,tetris,918273645,7,2.1204
sample,tetris,918273645,8,1.8147
sample,tetris,918273645,9,1.9958
sample,tetris,918273645,10,3.6505
sample,tetris,918273645,11,3.8082
sample,tetris,918273645,12,2.9614
sample,tetris,918273645,13,2.2293
sample,tetris,918273645,14,2.0845
sample,tetris,918273645,15,1.9512
sample,tetris,918273645,16,2.5203
sample,tetris,918273645,17,2.4466
sample,tetris,918273645,18,2.4164
sample,tetris,918273645,19,2.2233
sample,tetris,918273645,20,1.6279
sample,tetris,918273645,21,1.7063
sample,tetris,918273645,22,2.0544
sample,tetris,918273645,23,3.0646
sample,tetris,918273645,24,1.872
sample,tetris,918273645,25,3.1302
sample,tetris,918273645,26,1.7554
sample,tetris,918273645,27,2.1528
sample,tetris,918273645,28,3.2132
sample,tetris,918273645,29,4.0729
sample,tetris,918273645,30,2.9298
sample,tetris,918273645,31,2.2628
sample,tetris,918273645,32,1.6209
sample,tetris,918273645,33,1.6345
sample,tetris,918273645,34,1.6748
sample,tetris,918273645,35,2.4871
sample,tetris,918273645,36,2.5985
sample,tetris,918273645,37,1.9047
sample,tetris,918273645,38,1.5915
sample,tetris,918273645,39,1.8092
sample,tetris,918273645,40,2.0177
sample,tetris,918273645,41,1.9989
sample,tetris,918273645,42,2.1382
sample,tetris,918273645,43,2.375
sample,tetris,918273645,44,1.6137
sample,tetris,918273645,45,2.0815
sample,tetris,918273645,46,1.6743
sample,tetris,918273645,47,1.7413
sample,tetris,918273645,48,1.4058
sample,tetris,918273645,49,1.7994
sample,tetris,918273645,50,2.6754
sample,tetris,918273645,51,1.8761
sample,tetris,918273645,52,1.8021
sample,tetris,918273645,53,1.937
sample,tetris,918273645,54,1.7011
sample,tetris,918273645,55,2.1494
sample,tetris,918273645,56,2.2351
sample,tetris,918273645,57,1.8444
sample,tetris,918273645,58,1.561
sample,tetris,918273645,59,3.4815
sample,tetris,918273645,60,3.3719
2ec_low_on,tetris,918273645,1,1.9216
2ec_low_on,tetris,918273645,2,1.2877
2ec_low_on,tetris,918273645,3,2.3347
2ec_low_on,tetris,918273645,4,1.4505
2ec_low_on,tetris,918273645,5,3.1377
2ec_low_on,tetris,918273645,6,1.5945
2ec_low_on,tetris,918273645,7,1.6034
2ec_low_on,tetris,918273645,8,1.2491
2ec_low_off,tetris,918273645,1,1.9908
2ec_low_off,tetris,918273645,2,1.4552
2ec_low_off,tetris,918273645,3,1.4036
2ec_low_off,tetris,918273645,4,1.2165
2ec_low_off,tetris,918273645,5,1.1001
2ec_low_off,tetris,918273645,6,1.1737
2ec_low_off,tetris,918273645,7,1.9222
2ec_low_off,tetris,918273645,8,1.2092
2ec_high_on,tetris,918273645,1,2.9538
2ec_high_on,tetris,918273645,2,1.3156
2ec_high_on,tetris,918273645,3,2.4681
2ec_high_on,tetris,918273645,4,0.9096
2ec_high_on,tetris,918273645,5,0.986
2ec_high_on,tetris,918273645,6,1.1569
2ec_high_off,tetris,918273645,1,3.4737
2ec_high_off,tetris,918273645,2,2.5086
2ec_high_off,tetris,918273645,3,3.2467
2ec_high_off,tetris,918273645,4,3.4709
2ec_high_off,tetris,918273645,5,2.5317
2ec_high_off,tetris,918273645,6,2.0438
sample,tetris,675849302,1,1.5888
sample,tetris,675849302,2,1.2088
sample,tetris,675849302,3,1.4093
sample,tetris,675849302,4,1.3647
sample,tetris,675849302,5,1.4482
sample,tetris,675849302,6,2.408
sample,tetris,675849302,7,2.5717
sample,tetris,675849302,8,2.0629
sample,tetris,675849302,9,1.6203
sample,tetris,675849302,10,1.9721
sample,tetris,675849302,11,2.3967
sample,tetris,675849302,12,2.1277
sample,tetris,675849302,13,2.4381
sample,tetris,675849302,14,1.6383
sample,tetris,675849302,15,2.8112
sample,tetris,675849302,16,2.1398
sample,tetris,675849302,17,2.5552
sample,tetris,675849302,18,2.3024
sample,tetris,675849302,19,2.9129
sample,tetris,675849302,20,2.3935
sample,tetris,675849302,21,1.8839
sample,tetris,675849302,22,1.419
sample,tetris,675849302,23,1.4817
sample,tetris,675849302,24,1.6756
sample,tetris,675849302,25,2.1938
sample,tetris,675849302,26,1.6177
sample,tetris,675849302,27,1.8635
sample,tetris,675849302,28,1.5318
sample,tetris,675849302,29,1.9901
sample,tetris,675849302,30,1.5896
sample,tetris,675849302,31,2.1842
sample,tetris,675849302,32,1.5473
sample,tetris,675849302,33,1.5977
sample,tetris,675849302,34,1.3097
sample,tetris,675849302,35,1.3532
sample,tetris,675849302,36,1.1977
sample,tetris,675849302,37,1.7224
sample,tetris,675849302,38,1.5032
sample,tetris,675849302,39,1.5654
sample,tetris,675849302,40,1.2934
sample,tetris,675849302,41,1.3959
sample,tetris,675849302,42,1.2292
sample,tetris,675849302,43,1.4686
sample,tetris,675849302,44,2.0685
sample,tetris,675849302,45,1.5682
sample,tetris,675849302,46,1.5932
sample,tetris,675849302,47,1.4042
sample,tetris,675849302,48,1.1832
sample,tetris,675849302,49,1.3371
sample,tetris,675849302,50,1.4302
sample,tetris,675849302,51,4.4642
sample,tetris,675849302,52,4.6097
sample,tetris,675849302,53,6.7938
sample,tetris,675849302,54,2.0424
sample,tetris,675849302,55,4.6456
sample,tetris,675849302,56,3.0498
sample,tetris,675849302,57,1.8808
sample,tetris,675849302,58,2.7857
sample,tetris,675849302,59,1.6946
sample,tetris,675849302,60,1.6027
2ec_low_on,tetris,675849302,1,2.527
2ec_low_on,tetris,675849302,2,1.907
2ec_low_on,tetris,675849302,3,1.9074
2ec_low_on,tetris,675849302,4,2.1537
2ec_low_on,tetris,675849302,5,1.8406
2ec_low_on,tetris,675849302,6,1.4332
2ec_low_on,tetris,675849302,7,3.2787
2ec_low_on,tetris,675849302,8,3.7462
2ec_low_on,tetris,675849302,9,2.2801
2ec_low_on,tetris,675849302,10,2.8122
2ec_low_off,tetris,675849302,1,2.2219
2ec_low_off,tetris,675849302,2,1.2321
2ec_low_off,tetris,675849302,3,1.4588
2ec_low_off,tetris,675849302,4,1.7436
2ec_low_off,tetris,675849302,5,1.8864
2ec_low_off,tetris,675849302,6,1.7685
2ec_low_off,tetris,675849302,7,1.6521
2ec_low_off,tetris,675849302,8,1.5878
2ec_high_on,tetris,675849302,1,4.8875
2ec_high_on,tetris,675849302,2,2.8541
2ec_high_on,tetris,675849302,3,2.9235
2ec_high_on,tetris,675849302,4,3.3793
2ec_high_on,tetris,675849302,5,3.2208
2ec_high_on,tetris,675849302,6,3.0643
2ec_high_off,tetris,675849302,1,2.2517
2ec_high_off,tetris,675849302,2,2.9547
2ec_high_off,tetris,675849302,3,2.0028
2ec_high_off,tetris,675849302,4,2.5469
2ec_high_off,tetris,675849302,5,1.9645
2ec_high_off,tetris,675849302,6,2.2525
2ec_high_off,tetris,675849302,7,3.5114
2ec_high_off,tetris,675849302,8,2.1748
sample,tetris,123456789,1,1.5044
sample,tetris,123456789,2,1.3679
sample,tetris,123456789,3,1.3658
sample,tetris,123456789,4,1.1993
sample,tetris,123456789,5,1.3179
sample,tetris,123456789,6,1.5276
sample,tetris,123456789,7,2.8261
sample,tetris,123456789,8,1.9548
sample,tetris,123456789,9,1.3959
sample,tetris,123456789,10,1.1966
sample,tetris,123456789,11,1.6078
sample,tetris,123456789,12,1.6272
sample,tetris,123456789,13,2.1167
sample,tetris,123456789,14,1.5473
sample,tetris,123456789,15,1.6827
sample,tetris,123456789,16,1.2345
sample,tetris,123456789,17,1.2675
sample,tetris,123456789,18,1.0315
sample,tetris,123456789,19,3.2012
sample,tetris,123456789,20,3.2415
sample,tetris,123456789,21,1.8604
sample,tetris,123456789,22,1.1856
sample,tetris,123456789,23,1.3248
sample,tetris,123456789,24,1.4387
sample,tetris,123456789,25,2.5862
sample,tetris,123456789,26,1.222
sample,tetris,123456789,27,1.3074
sample,tetris,123456789,28,1.2881
sample,tetris,123456789,29,1.3003
sample,tetris,123456789,30,1.89
sample,tetris,123456789,31,2.5913
sample,tetris,123456789,32,2.2586
sample,tetris,123456789,33,8.3525
sample,tetris,123456789,34,2.9547
sample,tetris,123456789,35,3.5692
sample,tetris,123456789,36,2.9557
sample,tetris,123456789,37,4.4421
sample,tetris,123456789,38,2.77
sample,tetris,123456789,39,3.0986
sample,tetris,123456789,40,1.5526
sample,tetris,123456789,41,2.1133
sample,tetris,123456789,42,1.6352
sample,tetris,123456789,43,3.5341
sample,tetris,123456789,44,2.8269
sample,tetris,123456789,45,2.1883
sample,tetris,123456789,46,2.2635
sample,tetris,123456789,47,2.3988
sample,tetris,123456789,48,1.9697
sample,tetris,123456789,49,2.0617
sample,tetris,123456789,50,1.3427
sample,tetris,123456789,51,1.5509
sample,tetris,123456789,52,1.4485
sample,tetris,123456789,53,1.4012
sample,tetris,123456789,54,1.1869
sample,tetris,123456789,55,1.7851
sample,tetris,123456789,56,1.8689
sample,tetris,123456789,57,1.5087
sample,tetris,123456789,58,1.4521
sample,tetris,123456789,59,1.4287
sample,tetris,123456789,60,1.2127
2ec_low_on,tetris,123456789,1,3.9993
2ec_low_on,tetris,123456789,2,2.9063
2ec_low_on,tetris,123456789,3,2.0722
2ec_low_on,tetris,123456789,4,1.7837
2ec_low_on,tetris,123456789,5,2.5907
2ec_low_on,tetris,123456789,6,2.9631
2ec_low_on,tetris,123456789,7,3.8053
2ec_low_on,tetris,123456789,8,2.3663
2ec_low_off,tetris,123456789,1,2.2887
2ec_low_off,tetris,123456789,2,2.327
2ec_low_off,tetris,123456789,3,1.9463
2ec_low_off,tetris,123456789,4,2.1074
2ec_low_off,tetris,123456789,5,2.3426
2ec_low_off,tetris,123456789,6,1.7757
2ec_low_off,tetris,123456789,7,3.709
2ec_low_off,tetris,123456789,8,3.2578
2ec_low_off,tetris,123456789,9,4.976
2ec_low_off,tetris,123456789,10,3.1274
2ec_high_on,tetris,123456789,1,4.6203
2ec_high_on,tetris,123456789,2,2.7018
2ec_high_on,tetris,123456789,3,3.8303
2ec_high_on,tetris,123456789,4,3.3374
2ec_high_on,tetris,123456789,5,2.4942
2ec_high_on,tetris,123456789,6,2.0878
2ec_high_on,tetris,123456789,7,2.5372
2ec_high_on,tetris,123456789,8,2.9297
2ec_high_off,tetris,123456789,1,2.5321
2ec_high_off,tetris,123456789,2,1.8323
